Employee_ID,Full_Name,Age,Gender,Department,City,Salary,Years_Exp,Performance,Education,Status,Join_Date,Bonus_Pct
EMP1199,Bob Smith,61.0,Male,Finance,,56658.0,2,1.7,High School,Active,2019-11-04,4.5
EMP1200,Diana Brown,32.0,Male,Finance,London,74002.0,28,2.1,Bachelor,Active,2019-11-07,16.2
EMP0637,Frank Smith,55.0,Male,Sales,London,71806.0,10,3.8,Master,Active,2015-03-24,5.7
EMP0684,James Smith,23.0,Female,Operations,London,43443.0,33,4.2,Master,Active,2015-08-12,16.1
EMP1034,Eve Brown,28.0,Non-binary,Marketing,Manchester,49594.0,22,2.0,High School,Resigned,2018-06-27,8.4
EMP0191,Eve Smith,59.0,Male,IT,London,50338.0,34,4.6,PhD,On Leave,2011-07-25,19.1
EMP1084,Diana Jones,44.0,Female,Operations,,36781.0,26,4.6,Bachelor,On Leave,2018-11-24,
EMP0284,Grace Davis,51.0,Non-binary,Finance,Glasgow,28262.0,0,3.9,Bachelor,Active,2012-04-29,
EMP0818,Alice Brown,30.0,Male,HR,Glasgow,39859.0,13,3.1,High School,On Leave,2016-09-17,
EMP0315,Bob Smith,53.0,Female,Sales,Manchester,25336.0,3,2.8,PhD,Resigned,2012-07-31,21.9
EMP0538,Frank Smith,29.0,Female,Marketing,Bristol,54227.0,6,3.9,Bachelor,On Leave,2014-05-31,18.0
EMP0665,Charlie Davis,55.0,Male,Sales,London,26881.0,23,4.1,Bachelor,On Leave,2015-06-16,21.3
EMP0240,Eve Davis,24.0,Male,Sales,Manchester,76934.0,30,4.3,Bachelor,On Leave,2011-12-19,13.5
EMP0136,Alice Davis,34.0,Non-binary,IT,,34941.0,18,2.2,Master,Resigned,2011-02-10,5.0
EMP0336,Eve Brown,22.0,Male,IT,Glasgow,72764.0,10,3.1,Master,Active,2012-10-02,16.9
EMP0190,Frank Taylor,38.0,Female,Finance,Bristol,60179.0,3,,,On Leave,2011-07-22,18.0
EMP0839,Bob Smith,29.0,Non-binary,Finance,London,52564.0,3,1.8,,Resigned,2016-11-19,6.7
EMP0322,Eve Brown,38.0,Female,Finance,,91670.0,5,2.9,Master,Active,2012-08-21,24.0
EMP1147,Diana Brown,53.0,Female,Finance,Leeds,50425.0,10,1.4,Master,Active,2019-06-01,2.6
EMP0229,Diana Brown,47.0,Female,Marketing,London,,29,4.9,PhD,Active,2011-11-16,
EMP0481,Frank Smith,33.0,Female,IT,Glasgow,49000.0,17,3.8,High School,Active,2013-12-11,3.2
EMP1044,Eve Davis,38.0,Male,Finance,Manchester,33346.0,4,3.1,High School,Active,2018-07-27,7.8
EMP1007,Isla Davis,,Female,Finance,Leeds,33947.0,27,3.2,Bachelor,Active,2018-04-07,12.4
EMP0307,Henry Davis,54.0,Female,Operations,Leeds,45862.0,3,1.8,Master,Active,2012-07-07,17.9
EMP1093,Frank Brown,44.0,Non-binary,Operations,London,54831.0,3,,Bachelor,Active,2018-12-21,6.6
EMP0569,Isla Smith,27.0,Female,Operations,Glasgow,87653.0,2,3.2,High School,Active,2014-09-01,15.4
EMP0221,Grace Davis,49.0,Female,Finance,Leeds,,7,,PhD,Active,2011-10-23,6.3
EMP0832,Bob Taylor,36.0,Non-binary,HR,,45811.0,23,2.1,High School,Active,2016-10-29,10.4
EMP0582,Bob Jones,36.0,Female,Marketing,Glasgow,83219.0,6,1.7,,Active,2014-10-10,2.4
EMP0199,Frank Wilson,54.0,Male,Finance,,90149.0,22,4.8,,Active,2011-08-18,23.5
EMP0917,Henry Taylor,54.0,Non-binary,Finance,Birmingham,27035.0,20,3.4,Master,Active,2017-07-11,23.5
EMP0456,Bob Davis,31.0,Male,Marketing,Bristol,,25,1.4,High School,On Leave,2013-09-27,15.2
